"ds_orgao_julgador","ds_orgao_julgador","nr_processo"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0813388-20.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0809297-81.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0814165-05.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0802656-48.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0807535-98.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0819337-93.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0827825-37.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0808777-92.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0816295-36.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0822377-15.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0812697-74.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0810907-55.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0808145-66.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0801807-08.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0825755-47.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0821158-64.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0809927-11.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0821775-24.2017.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0806447-25.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0821707-45.2015.8.20.5106"
"2ª Vara da Fazenda Pública da Comarca de Mossoró","3ª Vara da Fazenda Pública da Comarca de Mossoró nova","0823057-68.2015.8.20.5106"
